data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-10-01 17:12:32.907144;224;Salvador;Francisco José;PlayStation 5;Manuel Washington;masculino;dinheiro
2025-10-02 11:53:35.370015;225;Natal;João Pedro;Geladeira Eletrolux;Adolfo Brinson;masculino;pix
2025-10-02 18:18:34.987487;226;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Darryl Ferguson;masculino;boleto
2025-10-03 12:35:35.848760;227;Fortaleza;Ana Oliveira;Smartwatch QCY;Charles Young;masculino;dinheiro
2025-10-03 12:51:35.376711;228;Salvador;Carla Montenegro;Smartwatch QCY;Dana Chauvin;feminino;boleto
2025-10-03 14:20:36.332795;229;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Stephen Nozum;masculino;pix
2025-10-03 17:24:35.378743;230;Salvador;Francisco José;PlayStation 5;Nelda Wright;feminino;cartão de crédito
2025-10-03 18:33:35.551761;231;Natal;João Pedro;Smartphone Samsung Galaxy;Dale Vanduzer;masculino;pix
2025-10-03 19:13:32.654455;232;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Billie Lundin;feminino;boleto
2025-10-04 10:24:33.605042;233;São Paulo;Floriana Peixoto;Geladeira Eletrolux;James Zorns;masculino;pix
2025-10-04 12:39:33.721487;234;Recife;Fernanda Costa;Smartphone Samsung Galaxy;Christopher Leblanc;masculino;dinheiro
2025-10-05 09:57:35.207022;235;Recife;Carlos Silva;PlayStation 5;April Blasingame;feminino;pix
2025-10-05 11:31:34.032132;236;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Audrey Weible;feminino;pix
2025-10-05 11:44:33.267101;237;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Brad Jordan;masculino;cartão de crédito
2025-10-05 12:14:35.832271;238;Recife;Carlos Silva;Smartwatch QCY;Edward Roberts;masculino;cartão de crédito
2025-10-05 16:13:34.882055;239;Salvador;Francisco José;SmartTV OLED 4k TCL;Lula Walker;feminino;dinheiro
2025-10-05 16:49:34.800459;240;Natal;João Pedro;SmartTV OLED 4k TCL;James Collier;masculino;pix
2025-10-05 16:51:33.372813;241;Natal;Clara Neves;Smartwatch QCY;Becky Ware;feminino;cartão de crédito
2025-10-06 13:18:35.416330;242;São Paulo;Floriana Peixoto;Smartwatch QCY;Ronald Alamilla;masculino;cartão de crédito
2025-10-06 15:04:32.906500;243;São Paulo;Floriana Peixoto;Smartwatch QCY;Sandra Abraham;feminino;pix
2025-10-06 16:06:34.451048;244;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Candi King;feminino;boleto
2025-10-06 18:42:34.043061;245;São Paulo;Maurício Peçanha;PlayStation 5;Ryan Wheeler;masculino;boleto
2025-10-06 20:18:33.957976;246;Fortaleza;Ana Oliveira;Smartwatch QCY;Billy Estevez;masculino;boleto
2025-10-07 10:21:32.457730;247;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Luba Williams;feminino;dinheiro
2025-10-07 12:42:35.492114;248;Natal;João Pedro;Smartphone Samsung Galaxy;Elizabeth Howard;feminino;dinheiro
2025-10-07 18:17:36.296289;249;Natal;Clara Neves;SmartTV OLED 4k TCL;Tyree Parker;masculino;boleto
2025-10-07 18:56:34.427837;250;Recife;Carlos Silva;Smartwatch QCY;Catherine Mata;feminino;cartão de crédito
2025-10-07 19:31:33.743624;251;Fortaleza;Ana Oliveira;Smartwatch QCY;Anthony Sayers;masculino;dinheiro
2025-10-08 11:18:33.222677;252;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Leonard Lauzon;masculino;dinheiro
2025-10-08 12:11:33.505955;253;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Lyle Lara;masculino;cartão de crédito
2025-10-08 18:28:35.830770;254;Recife;Carlos Silva;Smartphone Samsung Galaxy;John Warner;masculino;dinheiro
2025-10-08 18:57:35.333974;255;Fortaleza;Ana Oliveira;PlayStation 5;Anthony Bragg;masculino;cartão de crédito
2025-10-09 10:26:34.900543;256;São Paulo;Floriana Peixoto;PlayStation 5;Justin Thompson;masculino;dinheiro
2025-10-09 11:01:35.014623;257;Salvador;Carla Montenegro;PlayStation 5;Deanne Gibson;feminino;cartão de crédito
2025-10-09 17:28:36.149865;258;Salvador;Carla Montenegro;PlayStation 5;Ayanna Benedetto;feminino;cartão de crédito
2025-10-09 18:16:33.762351;259;Recife;Carlos Silva;SmartTV OLED 4k TCL;Ronald Free;masculino;cartão de crédito
2025-10-10 11:29:36.224386;260;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Adam Wang;masculino;pix
2025-10-10 12:05:33.285366;261;Recife;Fernanda Costa;Smartwatch QCY;Benjamin Ploof;masculino;pix
2025-10-10 14:10:35.639624;262;Natal;João Pedro;PlayStation 5;Alvin Tsang;masculino;boleto
2025-10-10 16:54:34.045624;263;Recife;Carlos Silva;PlayStation 5;Kathleen Winston;feminino;boleto
2025-10-10 19:58:35.478467;264;Natal;Clara Neves;SmartTV OLED 4k TCL;Stephanie Salas;feminino;dinheiro
2025-10-10 20:02:33.558905;265;São Paulo;Floriana Peixoto;PlayStation 5;Harold Gibson;masculino;cartão de crédito
2025-10-11 09:58:32.958923;266;Recife;Fernanda Costa;Smartphone Samsung Galaxy;James Schenk;masculino;dinheiro
2025-10-11 11:30:36.253798;267;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Kimberly Banks;feminino;pix
2025-10-11 14:18:34.533377;268;Natal;Clara Neves;Smartwatch QCY;Annette Herring;feminino;cartão de crédito
2025-10-11 14:40:33.130296;269;Salvador;Francisco José;Geladeira Eletrolux;Gretchen Vick;feminino;pix
2025-10-11 16:25:34.304860;270;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Charlotte Denn;feminino;pix
2025-10-12 11:09:36.414544;271;São Paulo;Floriana Peixoto;Smartwatch QCY;Forrest Thomas;masculino;dinheiro
2025-10-12 13:28:35.066963;272;Salvador;Francisco José;Smartwatch QCY;Donna James;feminino;boleto
2025-10-12 18:41:34.087729;273;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Corinna Reyes;feminino;cartão de crédito
2025-10-12 18:46:36.395911;274;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Olga Maymon;feminino;dinheiro
2025-10-13 10:37:35.469755;275;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Joan Borrell;feminino;cartão de crédito
2025-10-13 11:21:32.836982;276;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Albert Badanguio;masculino;boleto
2025-10-13 11:54:34.900631;277;Natal;Clara Neves;Smartphone Samsung Galaxy;Darlene Rehlander;feminino;pix
2025-10-13 13:56:34.042434;278;Salvador;Francisco José;Smartphone Samsung Galaxy;Tommie Roman;feminino;pix
2025-10-13 15:30:34.869956;279;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;William Forson;masculino;pix
2025-10-13 16:03:34.580745;280;Natal;Clara Neves;SmartTV OLED 4k TCL;Mark Knight;masculino;dinheiro
2025-10-13 16:32:33.065830;281;Natal;Clara Neves;Smartwatch QCY;Linda Larsen;feminino;cartão de crédito
2025-10-13 19:10:34.526635;282;Salvador;Carla Montenegro;Smartwatch QCY;Sandra Parent;feminino;cartão de crédito
2025-10-13 19:59:36.211118;283;Natal;Clara Neves;Geladeira Eletrolux;David Sears;masculino;boleto
2025-10-14 10:04:35.876226;284;Salvador;Carla Montenegro;PlayStation 5;James Harris;masculino;boleto
2025-10-14 12:36:34.361375;285;Natal;Clara Neves;SmartTV OLED 4k TCL;David Westerheide;masculino;pix
2025-10-14 13:33:32.528422;286;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Daniel Siddoway;masculino;boleto
2025-10-14 13:35:33.220256;287;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Marcia Maier;feminino;pix
2025-10-14 17:03:34.238959;288;Fortaleza;Matheus Pereira;PlayStation 5;Eric Gamble;masculino;pix
2025-10-14 17:36:34.066442;289;Fortaleza;Ana Oliveira;PlayStation 5;James Frost;masculino;pix
2025-10-15 11:05:32.688512;290;Fortaleza;Ana Oliveira;Smartwatch QCY;Ryan Chan;masculino;boleto
2025-10-15 11:19:33.358206;291;Salvador;Francisco José;PlayStation 5;Freda Gill;feminino;dinheiro
2025-10-15 14:25:34.303703;292;Natal;Clara Neves;Geladeira Eletrolux;Darcy Upshaw;feminino;dinheiro
2025-10-15 15:27:33.430676;293;Salvador;Francisco José;PlayStation 5;Wallace Palmer;masculino;dinheiro
2025-10-15 19:43:34.248840;294;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Isabell Kiefer;feminino;pix
2025-10-16 13:53:35.310368;295;Recife;Fernanda Costa;PlayStation 5;Dorene Phelps;feminino;dinheiro
2025-10-16 14:04:33.225470;296;São Paulo;Maurício Peçanha;PlayStation 5;Amber Kelly;feminino;dinheiro
2025-10-16 14:47:33.065392;297;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Denise Gomez;feminino;dinheiro
2025-10-16 15:16:32.721465;298;Salvador;Carla Montenegro;Smartwatch QCY;Brett Smith;masculino;boleto
2025-10-16 15:52:32.285514;299;Salvador;Francisco José;Smartwatch QCY;Floyd Brown;masculino;dinheiro
2025-10-16 17:08:33.679934;300;Natal;João Pedro;Smartphone Samsung Galaxy;Evan Leishman;masculino;boleto
2025-10-16 17:26:34.524672;301;São Paulo;Floriana Peixoto;PlayStation 5;Mary Klatt;feminino;boleto
2025-10-16 20:16:36.048623;302;Fortaleza;Ana Oliveira;PlayStation 5;Brandy Seed;feminino;boleto
2025-10-17 13:30:33.216522;303;Salvador;Francisco José;PlayStation 5;Zora Brown;feminino;pix
2025-10-17 14:05:33.158184;304;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;James Reyes;masculino;pix
2025-10-17 19:55:34.607147;305;São Paulo;Maurício Peçanha;Smartwatch QCY;Javier Ledwig;masculino;dinheiro
2025-10-18 10:24:32.298597;306;São Paulo;Floriana Peixoto;Smartwatch QCY;Margarita Shute;feminino;boleto
2025-10-18 10:36:34.683603;307;São Paulo;Floriana Peixoto;Smartwatch QCY;Darrel Gahan;masculino;pix
2025-10-18 11:53:34.799331;308;Salvador;Francisco José;Geladeira Eletrolux;Andrew Hoffman;masculino;boleto
2025-10-18 13:10:34.746016;309;Salvador;Carla Montenegro;Geladeira Eletrolux;Paul Coker;masculino;dinheiro
2025-10-18 14:01:35.492195;310;Fortaleza;Matheus Pereira;Smartwatch QCY;Cynthia Wetzel;feminino;boleto
2025-10-18 16:23:33.102817;311;Recife;Carlos Silva;SmartTV OLED 4k TCL;Tracey Ryan;feminino;pix
2025-10-18 17:16:33.033837;312;Recife;Carlos Silva;Smartwatch QCY;Patricia Dunn;feminino;boleto
2025-10-18 17:39:35.529797;313;Recife;Carlos Silva;Geladeira Eletrolux;Julia Brumble;feminino;pix
2025-10-19 11:33:35.175714;314;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Charline Ellis;feminino;pix
2025-10-19 12:01:33.638490;315;São Paulo;Floriana Peixoto;Smartwatch QCY;Margaret Finn;feminino;boleto
2025-10-19 12:51:32.559732;316;Salvador;Carla Montenegro;Smartwatch QCY;Patricia Lopez;feminino;pix
2025-10-19 14:35:32.254981;317;Natal;João Pedro;Smartphone Samsung Galaxy;Kenneth Mata;masculino;dinheiro
2025-10-19 15:06:34.690048;318;Fortaleza;Matheus Pereira;PlayStation 5;Deborah Miller;feminino;boleto
2025-10-19 17:21:34.983260;319;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Misty Solomon;feminino;dinheiro
2025-10-19 17:45:34.676030;320;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Nicole Mcgrew;feminino;pix
2025-10-19 19:42:34.283967;321;São Paulo;Maurício Peçanha;Smartwatch QCY;Ashley Collins;feminino;cartão de crédito
2025-10-20 11:43:35.278453;322;Fortaleza;Matheus Pereira;PlayStation 5;Thelma Michelson;feminino;cartão de crédito
2025-10-20 13:50:33.778078;323;Recife;Carlos Silva;SmartTV OLED 4k TCL;Victoria Krasley;feminino;boleto
2025-10-20 15:46:36.021114;324;Recife;Carlos Silva;Geladeira Eletrolux;William Vanburen;masculino;pix
2025-10-20 16:42:35.455498;325;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Jason Kehoe;masculino;dinheiro
2025-10-20 18:02:33.935058;326;Natal;João Pedro;PlayStation 5;Diane Guay;feminino;cartão de crédito
2025-10-20 20:05:35.861316;327;Natal;João Pedro;PlayStation 5;Nina Firth;feminino;pix
2025-10-21 10:13:35.906966;328;Fortaleza;Ana Oliveira;PlayStation 5;Lakeisha Walton;feminino;boleto
2025-10-21 12:03:33.620497;329;Fortaleza;Ana Oliveira;PlayStation 5;Blanca Jones;feminino;cartão de crédito
2025-10-21 13:48:36.157617;330;Fortaleza;Ana Oliveira;Smartwatch QCY;Edith Patterson;feminino;boleto
2025-10-21 14:16:35.065643;331;Salvador;Carla Montenegro;Smartwatch QCY;Kory Diaz;masculino;pix
2025-10-21 18:05:34.942611;332;Salvador;Francisco José;Smartwatch QCY;Margaret Brown;feminino;dinheiro
2025-10-22 11:35:35.906579;333;Fortaleza;Ana Oliveira;PlayStation 5;Ariel Price;feminino;cartão de crédito
2025-10-22 11:45:32.456299;334;Natal;Clara Neves;Geladeira Eletrolux;Richard Williams;masculino;pix
2025-10-22 13:47:34.690394;335;Recife;Fernanda Costa;Geladeira Eletrolux;William Arsenault;masculino;cartão de crédito
2025-10-22 16:35:32.237857;336;Natal;Clara Neves;Smartwatch QCY;Rosemary Robison;feminino;boleto
2025-10-22 16:44:36.159306;337;Recife;Fernanda Costa;Geladeira Eletrolux;Joe Sutter;masculino;pix
2025-10-22 18:28:35.209936;338;Recife;Carlos Silva;PlayStation 5;Cheryl Yates;feminino;pix
2025-10-22 20:19:33.899210;339;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;David Stowers;masculino;dinheiro
2025-10-23 10:52:32.960261;340;Natal;Clara Neves;Geladeira Eletrolux;Barry West;masculino;cartão de crédito
2025-10-23 11:15:33.278097;341;Recife;Carlos Silva;Smartphone Samsung Galaxy;Doris Truett;feminino;boleto
2025-10-23 12:59:33.328941;342;Recife;Carlos Silva;SmartTV OLED 4k TCL;Justin Dennison;masculino;pix
2025-10-23 13:21:34.941681;343;Salvador;Francisco José;Geladeira Eletrolux;James Ford;masculino;boleto
2025-10-24 09:46:35.493547;344;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Emma Isom;feminino;dinheiro
2025-10-24 11:28:34.042225;345;Natal;Clara Neves;Smartwatch QCY;Gary Allen;masculino;pix
2025-10-24 11:33:33.623572;346;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Kyle Spinney;masculino;dinheiro
2025-10-24 11:53:32.752429;347;São Paulo;Maurício Peçanha;Smartwatch QCY;Jane Chambers;feminino;pix
2025-10-24 15:21:35.088716;348;Salvador;Carla Montenegro;Geladeira Eletrolux;Charles Jones;masculino;boleto
2025-10-24 15:53:35.375936;349;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Amparo Drake;feminino;pix
2025-10-24 15:56:34.622771;350;Natal;Clara Neves;SmartTV OLED 4k TCL;Roger Ferry;masculino;boleto
2025-10-24 17:38:34.429163;351;Fortaleza;Ana Oliveira;Smartwatch QCY;Fernando Muros;masculino;boleto
2025-10-24 18:17:35.933691;352;Salvador;Carla Montenegro;Geladeira Eletrolux;Gregg Frierson;masculino;cartão de crédito
2025-10-24 20:40:35.310274;353;Natal;Clara Neves;Smartphone Samsung Galaxy;John Green;masculino;boleto
2025-10-25 15:21:32.319283;354;Fortaleza;Matheus Pereira;Smartwatch QCY;Mark Dowell;masculino;cartão de crédito
2025-10-25 18:37:36.134765;355;Recife;Carlos Silva;SmartTV OLED 4k TCL;Javier Flaim;masculino;pix
2025-10-25 19:42:36.282362;356;Recife;Fernanda Costa;Smartphone Samsung Galaxy;Willie Delmont;masculino;cartão de crédito
2025-10-25 19:50:34.797667;357;Natal;Clara Neves;Smartphone Samsung Galaxy;Anthony Sunderland;masculino;boleto
2025-10-26 10:07:33.598679;358;Recife;Fernanda Costa;PlayStation 5;Julia Stalvey;feminino;cartão de crédito
2025-10-26 12:47:35.467391;359;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Amanda Bilodeau;feminino;boleto
2025-10-26 15:43:35.088846;360;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Eddy Condon;masculino;dinheiro
2025-10-26 16:43:34.009292;361;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Ann Hooser;feminino;pix
2025-10-27 10:01:34.675922;362;Natal;João Pedro;PlayStation 5;Frank Simpson;masculino;pix
2025-10-27 12:06:35.112811;363;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Tessa Parkins;feminino;dinheiro
2025-10-27 12:19:33.644582;364;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Eric Edwardson;masculino;pix
2025-10-27 14:25:33.419113;365;Natal;João Pedro;Geladeira Eletrolux;Robert Mckinnon;masculino;boleto
2025-10-27 16:17:33.244843;366;Natal;Clara Neves;PlayStation 5;Rosanna Reiter;feminino;pix
2025-10-27 16:35:35.637231;367;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Autumn Payne;feminino;pix
2025-10-27 16:39:34.176455;368;Natal;Clara Neves;PlayStation 5;Valerie Gibson;feminino;boleto
2025-10-27 17:27:34.063354;369;Salvador;Francisco José;Geladeira Eletrolux;Roberto Gunn;masculino;dinheiro
2025-10-28 12:39:35.527685;370;Salvador;Carla Montenegro;PlayStation 5;Ryan Tutt;masculino;cartão de crédito
2025-10-28 16:19:35.492888;371;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Marlon Alexander;masculino;cartão de crédito
2025-10-28 16:28:36.388729;372;Natal;Clara Neves;Smartwatch QCY;William Ramos;masculino;cartão de crédito
2025-10-28 19:53:34.333406;373;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Peter Rider;masculino;cartão de crédito
2025-10-29 10:26:33.158574;374;Recife;Carlos Silva;Smartphone Samsung Galaxy;Suzanne Johnson;feminino;pix
2025-10-29 15:11:33.826457;375;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Gale Stone;feminino;pix
2025-10-29 15:43:35.179391;376;Natal;João Pedro;Smartphone Samsung Galaxy;Elizabeth Tilton;feminino;boleto
2025-10-29 18:29:36.536705;377;Salvador;Carla Montenegro;PlayStation 5;Edward Mcdaniel;masculino;pix
2025-10-30 12:43:35.393798;378;Natal;Clara Neves;PlayStation 5;Nancy Appleton;feminino;boleto
2025-10-30 19:00:33.969693;379;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Helen Chesser;feminino;dinheiro
2025-10-30 20:18:35.818282;380;Recife;Carlos Silva;SmartTV OLED 4k TCL;Jane Hubbard;feminino;pix
2025-10-30 20:37:34.013762;381;Natal;João Pedro;Smartwatch QCY;Paul Rojas;masculino;cartão de crédito
2025-10-31 10:05:34.726592;382;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Elwood Brubaker;masculino;pix
2025-10-31 10:58:33.632667;383;Natal;João Pedro;Smartphone Samsung Galaxy;Clarence Pixler;masculino;dinheiro
2025-10-31 11:01:35.258770;384;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Kristen Schupbach;feminino;pix
2025-10-31 12:35:33.971390;385;São Paulo;Maurício Peçanha;Smartwatch QCY;Sarah Griffin;feminino;boleto
2025-10-31 15:15:32.209363;386;Fortaleza;Ana Oliveira;PlayStation 5;Gary Chow;masculino;boleto
2025-10-31 17:49:34.531592;387;Natal;João Pedro;PlayStation 5;Marc Oneal;masculino;pix
2025-11-01 09:52:32.721166;388;Recife;Carlos Silva;Smartphone Samsung Galaxy;William Bridges;masculino;boleto
2025-11-01 10:27:35.351450;389;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Gene Beaver;masculino;boleto
2025-11-01 10:48:32.423705;390;São Paulo;Floriana Peixoto;Smartwatch QCY;William Gatlin;masculino;dinheiro
2025-11-01 10:54:34.578679;391;São Paulo;Floriana Peixoto;PlayStation 5;Lillian Black;feminino;pix
2025-11-01 15:55:32.545926;392;Natal;João Pedro;Geladeira Eletrolux;Jill Mcintyre;feminino;boleto
2025-11-01 16:31:36.076528;393;Recife;Carlos Silva;SmartTV OLED 4k TCL;Kristen Bagen;feminino;cartão de crédito
2025-11-01 18:59:32.204564;394;Salvador;Francisco José;PlayStation 5;Rose Florence;feminino;pix
2025-11-01 19:50:36.415409;395;Natal;João Pedro;Geladeira Eletrolux;Paul Dandy;masculino;dinheiro
2025-11-02 13:33:33.554453;396;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Dorothea Hopson;feminino;boleto
2025-11-02 14:14:35.311605;397;Salvador;Carla Montenegro;PlayStation 5;Sharon Dennis;feminino;boleto
2025-11-02 14:20:35.483671;398;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Antonio Maldonado;masculino;dinheiro
2025-11-02 17:37:32.997910;399;Recife;Carlos Silva;Geladeira Eletrolux;Landon Aldridge;masculino;boleto
2025-11-02 18:42:36.235258;400;Natal;João Pedro;Smartwatch QCY;Carmella Tadlock;feminino;pix
2025-11-03 12:02:36.523927;401;São Paulo;Maurício Peçanha;Smartwatch QCY;Brian Rivera;masculino;cartão de crédito
2025-11-03 12:18:32.302263;402;Salvador;Francisco José;PlayStation 5;Howard Harris;masculino;cartão de crédito
2025-11-03 14:35:35.115156;403;Recife;Fernanda Costa;Smartwatch QCY;Emily Livesey;feminino;boleto
2025-11-03 17:04:36.154798;404;Natal;Clara Neves;Smartphone Samsung Galaxy;Joyce Holmes;feminino;dinheiro
2025-11-03 20:33:35.108557;405;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;William Collins;masculino;dinheiro
2025-11-04 10:44:32.193794;406;Recife;Fernanda Costa;Geladeira Eletrolux;Luther Jenkins;masculino;boleto
2025-11-04 11:28:34.046714;407;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Pauline Ledezma;feminino;dinheiro
2025-11-04 13:37:32.238930;408;Recife;Carlos Silva;Smartphone Samsung Galaxy;Lee Becker;masculino;dinheiro
2025-11-04 16:38:35.165250;409;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Kent Weatherford;masculino;dinheiro
2025-11-05 13:42:36.223656;410;Natal;Clara Neves;Smartwatch QCY;Danny Jacobs;masculino;dinheiro
2025-11-05 17:19:36.015824;411;Salvador;Francisco José;Smartphone Samsung Galaxy;Betty Dettman;feminino;pix
2025-11-05 20:00:33.120287;412;Recife;Fernanda Costa;Smartwatch QCY;Charles Rossi;masculino;dinheiro
2025-11-06 11:05:33.818509;413;Natal;João Pedro;SmartTV OLED 4k TCL;Robert Endo;masculino;pix
2025-11-06 12:29:36.535524;414;Salvador;Carla Montenegro;PlayStation 5;James Starnes;masculino;pix
2025-11-06 14:11:35.732455;415;Salvador;Carla Montenegro;Smartwatch QCY;Pamela Chausse;feminino;cartão de crédito
2025-11-06 15:48:33.330690;416;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Fletcher Fournier;masculino;boleto
2025-11-06 16:17:32.471730;417;Salvador;Francisco José;Geladeira Eletrolux;Alfred Phillips;masculino;cartão de crédito
2025-11-06 17:46:34.014184;418;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;Ellen Neeley;feminino;cartão de crédito
